imdb_id,principals_id,category
tt8655470,nm1593609,actress
tt8655470,nm0619923,director
tt8655470,nm0865918,director
tt8655470,nm0865918,writer
tt8655470,nm0619923,writer
tt10304142,nm0000288,actor
tt10304142,nm3053338,actress
tt10304142,nm0913475,actor
tt10304142,nm0005273,actor
tt10304142,nm2057859,actress
tt10304142,nm5896355,actress
tt10304142,nm0001674,actor
tt10304142,nm0774386,actor
tt10304142,nm0788335,actor
tt10304142,nm0000196,actor
tt10304142,nm0751102,director
tt10304142,nm0751102,writer
tt2846996,nm3270435,actress
tt2846996,nm0531195,actor
tt2846996,nm1932959,actor
tt2846996,nm3379425,actor
tt2846996,nm4669406,actor
tt2846996,nm5015268,actress
tt2846996,nm5964291,actress
tt2846996,nm5015754,actress
tt2846996,nm5311922,actor
tt2846996,nm1130192,actor
tt2846996,nm2630323,director
tt2846996,nm2630323,writer
tt0165859,nm0004778,actor
tt0165859,nm0001564,actress
tt0165859,nm0001505,actor
tt0165859,nm0004936,actor
tt0165859,nm0428963,actor
tt0165859,nm0426041,actress
tt0165859,nm0472710,actor
tt0165859,nm0459658,actor
tt0165859,nm0345466,actor
tt0165859,nm0150362,actor
tt0165859,nm0001469,director
tt0165859,nm0001469,writer
tt0437777,nm0005125,actress
tt0437777,nm0048932,actor
tt0437777,nm0112001,actress
tt0437777,nm0870007,actress
tt0437777,nm0220886,actor
tt0437777,nm0167408,actor
tt0437777,nm0733185,actress
tt0437777,nm0378245,actress
tt0437777,nm0114175,actor
tt0437777,nm1065402,director
tt0437777,nm0877701,writer
tt3544112,nm6916321,actor
tt3544112,nm0318821,actor
tt3544112,nm0448204,actress
tt3544112,nm2930503,actor
tt3544112,nm5801651,actress
tt3544112,nm2498053,actor
tt3544112,nm7860900,actor
tt3544112,nm7860901,actor
tt3544112,nm7603308,actor
tt3544112,nm0943614,actor
tt3544112,nm0138809,director
tt3544112,nm8823854,writer
tt3544112,nm0138809,writer
tt8655574,nm0688143,actor
tt8655574,nm0094993,actress
tt8655574,nm9384029,actor
tt8655574,nm9239003,actor
tt8655574,nm3002042,actress
tt8655574,nm5027749,actress
tt8655574,nm0636925,actress
tt8655574,nm0108431,actor
tt8655574,nm3041664,actor
tt8655574,nm7541338,actor
tt8655574,nm1095625,director
tt8655574,nm1095625,writer
tt2785032,nm0636942,actress
tt2785032,nm0493257,actor
tt2785032,nm0380632,actor
tt2785032,nm2078666,actress
tt2785032,nm2094547,actress
tt2785032,nm1669772,actor
tt2785032,nm0241225,actor
tt2785032,nm0567269,actress
tt2785032,nm5841639,actress
tt2785032,nm3872839,actor
tt2785032,nm0493257,director
tt2785032,nm0493257,writer
tt0437857,nm1519453,actor
tt0437857,nm0324462,actress
tt0437857,nm0748289,actress
tt0437857,nm0000387,actor
tt0437857,nm0934113,actor
tt0437857,nm0628468,actress
tt0437857,nm1567202,actress
tt0437857,nm1383359,actor
tt0437857,nm0817691,actor
tt0437857,nm1798422,actor
tt0437857,nm1795664,director
tt0437857,nm1795664,writer
tt0437857,nm1818268,writer
tt27851639,nm0208426,actress
tt27851639,nm0243355,actor
tt27851639,nm0548169,actor
tt27851639,nm0310622,actor
tt27851639,nm0399576,actor
tt27851639,nm1041460,actress
tt27851639,nm0309469,actor
tt27851639,nm0217783,actor
tt27851639,nm0589569,actress
tt27851639,nm5120938,actress
tt27851639,nm0243355,director
tt27851639,nm0243355,writer
tt27851639,nm0738925,writer
tt27851639,nm1597664,writer
tt0165874,nm0001383,actor
tt0165874,nm0040015,actor
tt0165874,nm0001182,actress
tt0165874,nm0715076,actor
tt0165874,nm0005154,actress
tt0165874,nm0745402,actress
tt0165874,nm0943583,actress
tt0165874,nm0444940,actor
tt0165874,nm0744235,actor
tt0165874,nm0755944,actress
tt0165874,nm0009488,director
tt0165874,nm0009488,writer
tt28480619,nm0001250,actress
tt28480619,nm0305296,actor
tt28480619,nm14110510,actress
tt28480619,nm13274235,actor
tt28480619,nm16033103,actress
tt28480619,nm0758005,actor
tt28480619,nm0716709,actor
tt28480619,nm6745676,actor
tt28480619,nm5684796,actor
tt28480619,nm16033104,actress
tt28480619,nm5774643,director
tt28480619,nm5774643,writer
tt3547740,nm0895759,actress
tt3547740,nm1460782,actor
tt3547740,nm0255475,actor
tt3547740,nm6303670,actress
tt3547740,nm3646923,actress
tt3547740,nm5487541,actor
tt3547740,nm6303671,actor
tt3547740,nm0812073,actress
tt3547740,nm1904769,actor
tt3547740,nm0456268,actor
tt3547740,nm0489309,director
tt3547740,nm2605079,writer
tt3547740,nm0141133,writer
tt3547740,nm0489309,writer
tt3547740,nm0081179,writer
tt0438097,nm0005380,actor
tt0438097,nm0000491,actor
tt0438097,nm0001459,actor
tt0438097,nm0005405,actor
tt0438097,nm0669681,actor
tt0438097,nm0001451,actress
tt0438097,nm0004715,actor
tt0438097,nm0005143,actor
tt0438097,nm0917188,actor
tt0438097,nm0010004,actor
tt0438097,nm0757858,director
tt0438097,nm0310087,writer
tt0438097,nm0841532,writer
tt0438097,nm2186362,writer
tt2848292,nm0447695,actress
tt2848292,nm2313103,actress
tt2848292,nm2794962,actress
tt2848292,nm0811242,actress
tt2848292,nm2799457,actor
tt2848292,nm2796745,actor
tt2848292,nm0005408,actress
tt2848292,nm2319871,actress
tt2848292,nm4805317,actor
tt2848292,nm3625065,actress
tt2848292,nm0006969,director
tt2848292,nm0134224,writer
tt2848292,nm3015467,writer
tt3553442,nm0275486,actress
tt3553442,nm3053338,actress
tt3553442,nm0293509,actor
tt3553442,nm0000547,actor
tt3553442,nm3571592,actor
tt3553442,nm0000671,actor
tt3553442,nm1002609,actor
tt3553442,nm2913856,actor
tt3553442,nm2611074,actress
tt3553442,nm2797756,actor
tt3553442,nm0275629,director
tt3553442,nm0720135,director
tt3553442,nm1061622,writer
tt3553442,nm5092324,writer
tt0166175,nm0700875,actor
tt0166175,nm0060221,actress
tt0166175,nm0746149,actor
tt0166175,nm0659544,actress
tt0166175,nm0555564,actor
tt0166175,nm0084353,actor
tt0166175,nm0592993,actor
tt0166175,nm0416849,actor
tt0166175,nm0039673,actor
tt0166175,nm0630149,actress
tt0166175,nm0640740,director
tt0166175,nm0451351,writer
tt0165982,nm0000093,actor
tt0165982,nm0001876,actress
tt0165982,nm0001212,actor
tt0165982,nm0000201,actress
tt0165982,nm0371660,actor
tt0165982,nm0922367,actor
tt0165982,nm0316271,actor
tt0165982,nm0401203,actor
tt0165982,nm1404026,actor
tt0165982,nm0191906,actor
tt0165982,nm1369708,director
tt0165982,nm0426333,director
tt0165982,nm0517589,writer
tt3553976,nm0001557,actor
tt3553976,nm1126657,actor
tt3553976,nm4705966,actress
tt3553976,nm2399383,actress
tt3553976,nm5640595,actor
tt3553976,nm5369197,actress
tt3553976,nm6339026,actor
tt3553976,nm4407268,actress
tt3553976,nm1063517,actress
tt3553976,nm0001872,actor
tt3553976,nm0743671,director
tt3553976,nm0743671,writer
tt2788556,nm0524528,actor
tt2788556,nm2605345,actress
tt2788556,nm0002076,actor
tt2788556,nm0133713,actress
tt2788556,nm2671105,actor
tt2788556,nm0706842,actor
tt2788556,nm0959113,actress
tt2788556,nm0868476,actor
tt2788556,nm3197772,actor
tt2788556,nm0778568,actress
tt2788556,nm0284774,director
tt2788556,nm0094726,writer
tt2788556,nm0284774,writer
tt2788556,nm0799654,writer
tt0439123,nm0969770,actor
tt0439123,nm1947858,actor
tt0439123,nm0007814,actress
tt0439123,nm0863816,actor
tt0439123,nm2285228,actor
tt0439123,nm2429043,actor
tt0439123,nm2429859,actress
tt0439123,nm2049382,actress
tt0439123,nm1154749,actress
tt0439123,nm0165429,actor
tt0439123,nm0643664,director
tt0439123,nm2670683,director
tt0439123,nm0643664,writer
tt0166396,nm0000846,actor
tt0166396,nm0446303,actor
tt0166396,nm0001217,actress
tt0166396,nm0528462,actress
tt0166396,nm0626362,actor
tt0166396,nm0891090,actor
tt0166396,nm0732346,actor
tt0166396,nm0641766,actress
tt0166396,nm0382665,actor
tt0166396,nm0911768,actor
tt0166396,nm0428600,director
tt0166396,nm0428600,writer
tt1032817,nm0025483,actress
tt1032817,nm0947338,actor
tt1032817,nm1473267,actress
tt1032817,nm0000215,actress
tt1032817,nm0154226,actor
tt1032817,nm2647420,actress
tt1032817,nm2449100,actress
tt1032817,nm1986053,actor
tt1032817,nm0553047,actor
tt1032817,nm2686888,actress
tt1032817,nm0007082,director
tt1032817,nm1180348,writer
tt2788710,nm0290556,actor
tt2788710,nm0736622,actor
tt2788710,nm1320827,actor
tt2788710,nm0135221,actress
tt2788710,nm3048983,actress
tt2788710,nm3985937,actor
tt2788710,nm0018681,actor
tt2788710,nm3041924,actor
tt2788710,nm2314509,actor
tt2788710,nm1406730,actor
tt2788710,nm1698571,director
tt2788710,nm0736622,director
tt2788710,nm1003839,writer
tt2788710,nm0736622,writer
tt2788710,nm1698571,writer
tt3564472,nm0356021,actress
tt3564472,nm0001451,actress
tt3564472,nm0000586,actress
tt3564472,nm1840504,actress
tt3564472,nm0005478,actor
tt3564472,nm1591496,actor
tt3564472,nm0005532,actress
tt3564472,nm2492243,actor
tt3564472,nm1305056,actress
tt3564472,nm3831822,actress
tt3564472,nm0002700,director
tt3564472,nm1106214,writer
tt3564472,nm1244069,writer
tt3564472,nm2002824,writer
tt0439289,nm0189200,actor
tt0439289,nm0000906,actress
tt0439289,nm0004051,actor
tt0439289,nm0000569,actress
tt0439289,nm0001212,actor
tt0439289,nm0939697,actress
tt0439289,nm0000285,actor
tt0439289,nm0001049,actress
tt0439289,nm0005517,actress
tt0439289,nm0933940,actor
tt0439289,nm0614682,director
tt0439289,nm0614682,writer
tt0439289,nm1802493,writer
tt0439182,nm1799232,actress
tt0439182,nm1815512,actor
tt0439182,nm2385878,actress
tt0439182,nm1732337,actress
tt0439182,nm1794382,actor
tt0439182,nm1794596,actor
tt0439182,nm1824139,actor
tt0439182,nm0129393,actor
tt0439182,nm0131119,actor
tt0439182,nm3566398,actress
tt0439182,nm1799232,director
tt0439182,nm1815512,director
tt0439182,nm1799232,writer
tt0439182,nm1815512,writer
tt2850386,nm0000115,actor
tt2850386,nm1297015,actress
tt2850386,nm0005351,actor
tt2850386,nm0001416,actress
tt2850386,nm0001458,actress
tt2850386,nm0241173,actor
tt2850386,nm0005182,actress
tt2850386,nm0227759,actor
tt2850386,nm4511652,actress
tt2850386,nm0761498,actor
tt2850386,nm3150455,director
tt2850386,nm1156984,writer
tt2850386,nm1087952,writer
tt2850386,nm0279729,writer
tt2850386,nm0517517,writer
tt0166813,nm0000354,actor
tt0166813,nm0000342,actor
tt0166813,nm0836070,actor
tt0166813,nm0076718,actor
tt0166813,nm0495492,actor
tt0166813,nm0747785,actor
tt0166813,nm0569501,actor
tt0166813,nm0505664,actor
tt0166813,nm0666740,actor
tt0166813,nm0129106,actor
tt0166813,nm0038432,director
tt0166813,nm0177170,director
tt0166813,nm0299301,writer
tt2788732,nm0397171,actress
tt2788732,nm0000602,actor
tt2788732,nm4625502,actor
tt2788732,nm4802218,actress
tt2788732,nm0004747,actor
tt2788732,nm0881631,actor
tt2788732,nm0926086,actor
tt2788732,nm5436968,actor
tt2788732,nm5058015,actor
tt2788732,nm1115856,actor
tt2788732,nm1108007,director
tt2788732,nm1108007,writer
tt2788732,nm2021909,writer
tt2788732,nm0549393,writer
tt2788732,nm0589316,writer
tt3564794,nm0973177,actor
tt3564794,nm1880888,actress
tt3564794,nm0644406,actor
tt3564794,nm1221047,actor
tt3564794,nm0786639,actor
tt3564794,nm3091777,actor
tt3564794,nm0703939,actress
tt3564794,nm0108295,actress
tt3564794,nm0175814,actress
tt3564794,nm1581597,actress
tt3564794,nm3681509,director
tt3564794,nm3681509,writer
tt0419749,nm0004874,actor
tt0419749,nm0227759,actor
tt0419749,nm0798779,actor
tt0419749,nm0733678,actor
tt0419749,nm0682886,actor
tt0419749,nm0214129,actor
tt0419749,nm0337106,actor
tt0419749,nm0744336,actor
tt0419749,nm0068633,actor
tt0419749,nm0096637,actor
tt0419749,nm0001486,director
tt0419749,nm0001486,writer
tt0419749,nm0541514,writer
tt0419749,nm1868954,writer
tt0439478,nm0001007,actress
tt0439478,nm0004767,actor
tt0439478,nm0882853,actress
tt0439478,nm0137230,actor
tt0439478,nm0001419,actress
tt0439478,nm0636694,actor
tt0439478,nm0853041,actress
tt0439478,nm0492906,actor
tt0439478,nm1816959,actress
tt0439478,nm0652474,actress
tt0439478,nm0782384,director
tt0439478,nm1803551,writer
tt0439478,nm0186141,writer
tt0439478,nm0782384,writer
tt0439478,nm1549309,writer
tt10332588,nm8451917,actress
tt10332588,nm6269125,actor
tt10332588,nm7341118,actress
tt10332588,nm6236783,actor
tt10332588,nm0005026,actress
tt10332588,nm0725079,actor
tt10332588,nm8442868,actor
tt10332588,nm0702841,actor
tt10332588,nm1476601,actor
tt10332588,nm0663177,actor
tt10332588,nm0920950,director
tt10332588,nm6565274,writer
tt2853614,nm0243355,actor
tt2853614,nm0452161,actress
tt2853614,nm0548169,actor
tt2853614,nm0399576,actor
tt2853614,nm0243620,actor
tt2853614,nm0099521,actor
tt2853614,nm0373092,actor
tt2853614,nm0309469,actor
tt2853614,nm0268949,actor
tt2853614,nm2662182,actress
tt2853614,nm0243355,director
tt2853614,nm2131687,writer
tt2853614,nm3453577,writer
tt2853614,nm0243355,writer
tt2853614,nm1668171,writer
tt0202559,nm0037401,actor
tt0202559,nm0089902,actor
tt0202559,nm0132363,actor
tt0202559,nm0175916,actor
tt0202559,nm0276349,actor
tt0202559,nm0285726,actress
tt0202559,nm0355808,actress
tt0202559,nm0363857,actor
tt0202559,nm0367659,actor
tt0202559,nm0383403,actor
tt0202559,nm0276349,director
tt0202559,nm0806255,writer
tt0202559,nm0292211,writer
tt0202559,nm0276349,writer
tt2854926,nm0719637,actor
tt2854926,nm1159180,actor
tt2854926,nm2159926,actor
tt2854926,nm0358316,actor
tt2854926,nm2577076,actor
tt2854926,nm1834115,actress
tt2854926,nm0279545,actress
tt2854926,nm2868110,actor
tt2854926,nm0004887,actress
tt2854926,nm2074421,actor
tt2854926,nm1762961,director
tt2854926,nm1301035,writer
tt2854926,nm0825356,writer
tt2854926,nm9715487,writer
tt0167926,nm0898317,actor
tt0167926,nm0303826,actor
tt0167926,nm0244707,actor
tt0167926,nm0785664,actor
tt0167926,nm0141140,actress
tt0167926,nm0134642,actor
tt0167926,nm0282530,actress
tt0167926,nm0240638,actor
tt0167926,nm0142704,actress
tt0167926,nm0535799,actor
tt0167926,nm0065449,director
tt0167926,nm0418469,writer
tt0167926,nm0599705,writer
tt3567194,nm0005042,actor
tt3567194,nm5920962,actor
tt3567194,nm0000986,actor
tt3567194,nm2267063,actress
tt3567194,nm5710414,actor
tt3567194,nm0418877,actor
tt3567194,nm0164838,actress
tt3567194,nm5628728,actor
tt3567194,nm5627954,actor
tt3567194,nm0494424,actor
tt3567194,nm0826541,director
tt3567194,nm0850044,writer
tt8718158,nm1423955,actress
tt8718158,nm3271473,actor
tt8718158,nm3093026,actor
tt8718158,nm0415529,actress
tt8718158,nm0000929,actor
tt8718158,nm2896901,actress
tt8718158,nm1332395,actor
tt8718158,nm1457082,actress
tt8718158,nm2997617,actress
tt8718158,nm5200757,actor
tt8718158,nm4050491,director
tt8718158,nm3898253,writer
tt8718158,nm9982294,writer
tt8721424,nm1940449,actor
tt8721424,nm3381295,actress
tt8721424,nm1296587,actor
tt8721424,nm1227814,actress
tt8721424,nm2348438,actor
tt8721424,nm0792490,actor
tt8721424,nm5049751,actress
tt8721424,nm9846302,actor
tt8721424,nm0509937,actress
tt8721424,nm0925966,actor
tt8721424,nm0592135,director
tt8721424,nm4697007,writer
tt8721424,nm1170227,writer
tt1033575,nm0000123,actor
tt1033575,nm0940362,actress
tt1033575,nm3837786,actress
tt1033575,nm1975228,actor
tt1033575,nm2060047,actress
tt1033575,nm4755981,actress
tt1033575,nm4714847,actress
tt1033575,nm4019966,actress
tt1033575,nm4755789,actress
tt1033575,nm2655611,actress
tt1033575,nm0668247,director
tt1033575,nm0668247,writer
tt1033575,nm0269542,writer
tt1033575,nm0711110,writer
tt1033575,nm2655611,writer
tt8737608,nm0000554,actor
tt8737608,nm0146264,actor
tt8737608,nm0992370,actor
tt8737608,nm3569297,actor
tt8737608,nm0573092,actor
tt8737608,nm0568399,actress
tt8737608,nm12439363,actress
